
-55.2376,21.2904
-58.481339445834685,25.184639445834684
-60.2465,29.691326647743466
-61.74902903104065,34.30682903104065
-63.3038,38.90069209512726
-64.83275039226781,43.50525039226782
-62.85404184237825,46.99074184237825
-58.788280463762106,44.1609221220359
-55.52539099477191,40.31259099477191
-53.091,36.08302043997823
-50.69375238144309,31.83815238144309
-48.323940219516736,27.581911973700606
-45.77016059723811,23.401860597238112
-41.826572066172055,20.368972066172056
-37.06926100225742,19.2088
-32.18162055134223,19.9244
-28.124132747628433,22.774248278913674
-25.6399,26.983003519811522
-23.5583,31.358734260171307
-20.289905818857985,35.081
-15.56387439704418,36.1869
-11.210468190905482,34.05188614196841
-8.74871843864218,29.83381843864218
-6.654939218122376,25.463254047688718
-2.1510411265086544,25.394358873491345
1.0466780502898883,29.307653352824005
0.8655563979863873,33.945097361401324
-1.6422078704050393,38.144198948945125
-4.1083,42.36058250056839
-6.5802,46.574587108890206
-9.073635897629611,50.77960281637365
-11.581446252787448,54.97865800969561
-14.04326445204914,59.19686445204914
-16.459073412982583,63.434073412982585
-18.920900202989504,67.65227128022487
-22.637694773846782,66.83530522615322
-26.921883901188497,65.0691
-30.12054333210913,68.70413139877391
-30.4536,73.58852100324373
-27.698248199479846,77.64695180052016
-23.151247739343113,79.315
-18.233049580988315,78.6733631957283
-14.251378217711238,75.7325709534308
-11.467630670431399,71.64774394838591
-8.821806553538662,67.50580655353866
-6.175986501921277,63.36386509653962
-3.530215747373918,59.22191574737391
-0.9209,55.06485997614635
1.7153894246399473,50.9189632472873
4.3151858397951495,46.75796344720914
6.960992002617299,42.6160079973827
9.606760045748944,38.474056015719135
12.252603500243934,34.33209649975607
14.8212,30.158086368774683
17.406262938948892,25.990963118068112
20.098086631828988,21.86810138873743
22.8358679552854,17.764232044714596
25.52763992458976,13.641360075410242
28.1565,9.492399884274075
30.77325739533985,5.338419900975012
33.41902879928837,1.1964712007116274
36.0926,-2.933939773789496
38.75658382882144,-7.06837918855809
41.40235011496912,-11.210250114969115
44.0937,-15.33338481244506
43.75246633464069,-18.3901
39.42464506872983,-16.19292272607433
36.2877,-12.292471473339857
33.4255,-8.240105319319241
30.594219624094265,-4.175019624094264
27.764531261956353,-0.10933382530204158
24.904,3.943577874697723
20.530699714465907,4.6226997144659085
15.744724365122782,3.5318
10.98930929932277,2.3669092993227703
6.199584073049689,1.2850302023928417
1.3908314176854137,0.2491851583280066
-3.4284127124794055,-0.7615
-8.235198621669037,-1.8023
-13.035592144833334,-2.8585158250561538
-17.82171724199668,-3.949
-22.628415256045304,-4.9898
-27.442803915600397,-6.012103915600396
-32.2688643734919,-7.0063
-37.09848974728833,-7.991889747288331
-41.88825178678874,-9.073773519835147
-46.77010579623136,-9.8035
-51.4487241472363,-8.453400430998725
-54.7172,-4.797886029802751
-55.0425,0.1436142347295905
-52.4163198312002,4.1413801687998
-47.68040197202589,3.792
-46.8462,-0.45394743234923574
-46.09138168227359,-4.703778653599832
-41.782604649003815,-3.5690046490038148
-40.4713,1.1257345658833946
-42.10570977567887,5.686609775678874
-45.349490642869455,9.580890642869452
-48.593147245991645,13.475047245991648
-51.83686596193256,17.36926596193256
