-44.8152315,5.7596450,15.0000000
-44.7183821,5.5846566,15.0000000
-44.6214159,5.4098289,15.0000000
-44.5242783,5.2350693,15.0000000
-44.4269679,5.0603815,15.0000000
-44.3294832,4.8857689,15.0000000
-44.2318414,4.7112686,15.0000000
-44.1340386,4.5368799,15.0000000
-44.0360574,4.3625772,15.0000000
-43.9378961,4.1883643,15.0000000
-43.8395537,4.0142450,15.0000000
-43.7410405,3.8402438,15.0000000
-43.6423433,3.6663434,15.0000000
-43.5434607,3.4925476,15.0000000
-43.4443916,3.3188601,15.0000000
-43.3451287,3.1452746,15.0000000
-43.2456703,2.9717941,15.0000000
-43.1460214,2.7984331,15.0000000
-43.0461805,2.6251955,15.0000000
-42.9461466,2.4520851,15.0000000
-42.8458834,2.2790456,15.0000000
-42.7454228,2.1061381,15.0000000
-42.6447650,1.9333691,15.0000000
-42.5439089,1.7607425,15.0000000
-42.4428272,1.5882177,15.0000000
-42.3415098,1.4157837,15.0000000
-42.2399898,1.2435034,15.0000000
-42.1382659,1.0713804,15.0000000
-42.0363367,0.8994183,15.0000000
-41.9341245,0.7274924,15.0000000
-41.8316963,0.5557219,15.0000000
-41.7290588,0.3841240,15.0000000
-41.6262109,0.2127025,15.0000000
-41.5231100,0.0413926,15.0000000
-41.4197303,-0.1298420,15.0000000
-41.3161347,-0.3008898,15.0000000
-41.2123211,-0.4717482,14.9551666
-41.1082872,-0.6424147,14.7562590
-41.0039214,-0.8130651,14.5558571
-40.8993169,-0.9835413,14.3538744
-40.7944902,-1.1538115,14.1502287
-40.6894422,-1.3238703,13.9448325
-40.5841183,-1.4938009,13.7376739
-40.4784745,-1.6636660,13.5287889
-40.3725995,-1.8333121,13.3180620
-40.2664855,-2.0027406,13.1053702
-40.1601250,-2.1719533,12.8905821
-40.0533972,-2.3411325,12.6729997
-39.9464026,-2.5101223,12.4524009
-39.8391676,-2.6788892,12.2286412
-39.7317007,-2.8474286,12.0015620
-39.6238954,-3.0159144,11.7718300
-39.5156764,-3.1844414,11.5406835
-39.4072526,-3.3526213,11.3078938
-39.2986349,-3.5203729,11.0732177
-39.1898342,-3.6876147,10.8363949
-39.0801083,-3.8554008,10.6001442
-38.9700274,-4.0226923,10.3644643
-38.8595966,-4.1892973,10.1289227
-38.7487221,-4.3551749,9.8930529
-38.6369158,-4.5208643,9.6576588
-38.5239452,-4.6864580,9.4239019
-38.4102089,-4.8510706,9.1912271
-38.2955913,-5.0145785,8.9590448
-38.1799712,-5.1768662,8.7270703
-38.0628482,-5.3382162,8.5114038
-37.9438989,-5.4982030,8.3103408
-37.8224267,-5.6568193,8.1218276
-37.6977345,-5.8140579,7.9434496
-37.5708660,-5.9678445,7.7732556
-37.4409380,-6.1186134,7.6111812
-37.3067683,-6.2669906,7.4573754
-37.1682119,-6.4123190,7.3121369
-37.0261351,-6.5529709,7.1751982
-36.8867452,-6.6828091,7.0356449
-36.7410771,-6.8103191,6.8931023
-36.5872120,-6.9368147,6.7349262
-36.4232311,-7.0636098,6.5494140
-36.2544729,-7.1868558,6.3267326
-36.0895573,-7.3010547,6.0707713
-35.9183558,-7.4129945,5.8137437
-35.7439296,-7.5195484,5.5663747
-35.5693395,-7.6175894,5.3462112
-35.3976466,-7.7039906,5.1864607
-35.1811370,-7.7965666,5.0310687
-34.9774923,-7.8700796,4.7983514
-34.7959987,-7.9292600,4.4206623
-34.6424212,-7.9804961,4.2328384
-34.4566132,-8.0604435,4.2159671
-34.2949128,-8.1531756,4.1990279
-34.1351850,-8.2471866,4.4283132
-33.9750076,-8.3341416,4.6445901
-33.7895667,-8.4269398,4.8496123
-33.5835009,-8.5208299,5.0447648
-33.4052967,-8.5942887,5.2311642
-33.2229429,-8.6625255,5.4097269
-33.0323722,-8.7269104,5.5812162
-32.8342811,-8.7867571,5.7462759
-32.6346280,-8.8400703,5.9054556
-32.4413418,-8.8853211,6.0592285
-32.2447107,-8.9253834,6.2080061
-32.0462716,-8.9599710,6.3521487
-31.8475610,-8.9887980,6.4919741
-31.6473838,-9.0118530,6.6277643
-31.4439214,-9.0289466,6.7597710
-31.2429228,-9.0394691,6.8764562
-31.0443600,-9.0435796,6.9796369
-30.8482051,-9.0414369,7.0711895
-30.6492729,-9.0329067,7.1528646
-30.4483635,-9.0179253,7.2332571
-30.2495466,-8.9971370,7.3208647
-30.0524889,-8.9710752,7.4179318
-29.8568575,-8.9402736,7.5262926
-29.6595989,-8.9047311,7.6361203
-29.4633480,-8.8653589,7.7435283
-29.2680846,-8.8226711,7.8486229
-29.0737422,-8.7771742,7.9515024
-28.8797257,-8.7292387,8.0522583
-28.6859114,-8.6792846,8.1509758
-28.4926994,-8.6278244,8.2477343
-28.2999370,-8.5752350,8.3426081
-28.1074639,-8.5218908,8.4356670
-27.9148005,-8.4680167,8.5269762
-27.7222741,-8.4138373,8.6165972
-27.5298739,-8.3594310,8.7045879
-27.3375888,-8.3048759,8.7910028
-27.1452358,-8.2501993,8.8758935
-26.9528423,-8.1954484,8.9593087
-26.7605338,-8.1406647,9.0412947
-26.5683008,-8.0858504,9.1218952
-26.3761094,-8.0310007,9.2011518
-26.1837732,-7.9760668,9.2791039
-25.9914916,-7.9211101,9.3557892
-25.7992617,-7.8661340,9.4312435
-25.6070807,-7.8111418,9.5055009
-25.4148363,-7.7561058,9.5785941
-25.2225775,-7.7010442,9.6505541
-25.0303558,-7.6459764,9.7214108
-24.8381666,-7.5909054,9.7911926
-24.6459828,-7.5358279,9.8599269
-24.4537413,-7.4807304,9.9276398
-24.2615187,-7.4256392,9.9943564
-24.0693108,-7.3705575,10.0601009
-23.8771135,-7.3154887,10.1248963
-23.6848893,-7.2604264,10.1887650
-23.4926577,-7.2053807,10.2517284
-23.3004248,-7.1503579,10.3138070
-23.1081864,-7.0953613,10.3750209
-22.9159436,-7.0403957,10.4353891
-22.7236972,-6.9854657,10.4949300
-22.5314323,-6.9305717,10.5536616
-22.3391440,-6.8757165,10.6116010
-22.1468276,-6.8209034,10.6687649
-21.9545459,-6.7661546,10.7251694
-21.7622370,-6.7114571,10.7808300
-21.5698904,-6.6568129,10.8357617
-21.3775040,-6.6022261,10.8899791
-21.1851163,-6.5477124,10.9434963
-20.9927368,-6.4932769,10.9963270
-20.8003185,-6.4389062,11.0484845
-20.6078643,-6.3846012,11.0999815
-20.4153773,-6.3303624,11.1508305
-20.2229160,-6.2762062,11.2010438
-20.0304246,-6.2221163,11.2506329
-19.8379030,-6.1680918,11.2996093
-19.6453513,-6.1141320,11.3479841
-19.4527971,-6.0602441,11.3957681
-19.2602350,-6.0064257,11.4429717
-19.0676431,-5.9526703,11.4896051
-18.8750218,-5.8989774,11.5356784
-18.6823767,-5.8453481,11.5812010
-18.4897456,-5.7917921,11.6261825
-18.2970862,-5.7382972,11.6706320
-18.1043986,-5.6848628,11.7145583
-17.9116834,-5.6314884,11.7579703
-17.7189705,-5.5781818,11.8008763
-17.5262457,-5.5249384,11.8432846
-17.3334942,-5.4717534,11.8852034
-17.1407162,-5.4186264,11.9266404
-16.9479211,-5.3655594,11.9676034
-16.7551332,-5.3125584,12.0080998
-16.5623199,-5.2596139,12.0481369
-16.3694814,-5.2067254,12.0877220
-16.1766181,-5.1538922,12.1268619
-15.9837600,-5.1011222,12.1655635
-15.7908870,-5.0484091,12.2038335
-15.5979901,-4.9957499,12.2416784
-15.4050698,-4.9431441,12.2791045
-15.2121374,-4.8905943,12.3161182
-15.0192069,-4.8381036,12.3527254
-14.8262538,-4.7856648,12.3889322
-14.6332785,-4.7332773,12.4247444
-14.4402814,-4.6809407,12.4601676
-14.2472907,-4.6286621,12.4952076
-14.0542834,-4.5764346,12.5298698
-13.8612552,-4.5242564,12.5641595
-13.6682066,-4.4721270,12.5980820
-13.4751496,-4.4200492,12.6316425
-13.2820900,-4.3680239,12.6648459
-13.0890110,-4.3160459,12.6976973
-12.8959128,-4.2641147,12.7302015
-12.7027957,-4.2122299,12.7623632
-12.5096846,-4.1603974,12.7941871
-12.3165566,-4.1086105,12.8256778
-12.1234108,-4.0568684,12.8568398
-11.9302475,-4.0051705,12.8876773
-11.7370781,-3.9535194,12.9181949
-11.5439031,-3.9019146,12.9483967
-11.3507115,-3.8503524,12.9782868
-11.1575039,-3.7988326,13.0078693
-10.9642812,-3.7473546,13.0371483
-10.7710610,-3.6959227,13.0661276
-10.5778256,-3.6445314,13.0948112
-10.3845755,-3.5931804,13.1232029
-10.1913109,-3.5418691,13.1513062
-9.9980411,-3.4905993,13.1791250
-9.8047636,-3.4393698,13.2066628
-9.6114728,-3.3881785,13.2339232
-9.4181690,-3.3370249,13.2609095
-9.2248539,-3.2859088,13.2876253
-9.0315362,-3.2348320,13.3140739
-8.8382065,-3.1837913,13.3402585
-8.6448651,-3.1327862,13.3661825
-8.4515124,-3.0818163,13.3918490
-8.2581538,-3.0308823,13.4172612
-8.0647870,-2.9799831,13.4424221
-7.8714098,-2.9291175,13.4673348
-7.6780227,-2.8782850,13.4920022
-7.4846268,-2.8274852,13.5164274
-7.2912245,-2.7767184,13.5406131
-7.0978133,-2.7259830,13.5645623
-6.9043935,-2.6752788,13.5882777
-6.7109655,-2.6246051,13.6117621
-6.5175295,-2.5739614,13.6350181
-6.3240860,-2.5233472,13.6580486
-6.1306352,-2.4727621,13.6808561
-5.9371776,-2.4222055,13.7034431
-5.7437122,-2.3716766,13.7258123
-5.5502379,-2.3211744,13.7479662
-5.3567578,-2.2706992,13.7699071
-5.1632723,-2.2202506,13.7916376
-4.9697817,-2.1698279,13.8131601
-4.7762795,-2.1194289,13.8344769
-4.5827717,-2.0690545,13.8555903
-4.3892599,-2.0187046,13.8765027
-4.1957443,-1.9683787,13.8972163
-4.0022206,-1.9180749,13.9177333
-3.8086867,-1.8677921,13.9380559
-3.6151501,-1.8175318,13.9581863
-3.4216113,-1.7672935,13.9781266
-3.2280706,-1.7170765,13.9978790
-3.0345132,-1.6668766,14.0174455
-2.8409536,-1.6166968,14.0368280
-2.6473931,-1.5665369,14.0560288
-2.4538320,-1.5163963,14.0750497
-2.2602611,-1.4662719,14.0938926
-2.0666801,-1.4161632,14.1125596
-1.8730995,-1.3660723,14.1310526
-1.6795195,-1.3159990,14.1493733
-1.4859397,-1.2659424,14.1675238
-1.2923349,-1.2158957,14.1855057
-1.0987331,-1.1658649,14.2033209
-0.9051361,-1.1158495,14.2209712
-0.7115454,-1.0658488,14.2384583
-0.5179342,-1.0158547,14.2557840
-0.3243116,-0.9658677,14.2729500
-0.1307001,-0.9158912,14.2899580
0.0628991,-0.8659233,14.3068095
0.2564927,-0.8159597,14.3235064
0.4501284,-0.7659857,14.3400501
0.6437484,-0.7160141,14.3564423
0.8373520,-0.6660429,14.3726846
1.0309386,-0.6160701,14.3887785
1.2245553,-0.5660812,14.4047256
1.4181766,-0.5160806,14.4205274
1.6117784,-0.4660724,14.4361853
1.8053597,-0.4160544,14.4517010
1.9989371,-0.3660203,14.4670757
2.1925524,-0.3159568,14.4823111
2.3861446,-0.2658776,14.4974084
2.5797126,-0.2157806,14.5123691
2.7732558,-0.1656639,14.5271947
2.9668384,-0.1155085,14.5418864
3.1604133,-0.0653243,14.5564456
3.3539607,-0.0151143,14.5708737
3.5474799,0.0351236,14.5851720
3.7409997,0.0853991,14.5993418
3.9345496,0.1357223,14.6133844
4.1280686,0.1860794,14.6273011
4.3215560,0.2364725,14.6410930
4.5150108,0.2869037,14.6547616
4.7085162,0.3373968,14.6683079
4.9019982,0.3879350,14.6817333
5.0954457,0.4385175,14.6950389
5.2888581,0.4891464,14.7082258
5.4822784,0.5398354,14.7212954
5.6757167,0.5905893,14.7342487
5.8691169,0.6413956,14.7470869
6.0624776,0.6922562,14.7598110
6.2557980,0.7431729,14.7724223
6.4491795,0.7941749,14.7849219
6.6425198,0.8452376,14.7973108
6.8358201,0.8963639,14.8095900
7.0290816,0.9475567,14.8217608
7.2223604,0.9988333,14.8338241
7.4156411,1.0501915,14.8457809
7.6088772,1.1016203,14.8576324
7.8020637,1.1531196,14.8693794
7.9952131,1.2046941,14.8810232
8.1884173,1.2563716,14.8925645
8.3815674,1.3081314,14.9040044
8.5746672,1.3599837,14.9153440
8.7677207,1.4119388,14.9265841
8.9607110,1.4640008,14.9377257
9.1536706,1.5161815,14.9487697
9.3466374,1.5684910,14.9597171
9.5396399,1.6209367,14.9705688
9.7325866,1.6734932,14.9813257
9.9252924,1.7261031,14.9919888
10.1180979,1.7788411,15.0000000
10.3110149,1.8316910,15.0000000
10.5040552,1.8846367,15.0000000
10.6967177,1.9375219,15.0000000
10.8894085,1.9904422,15.0000000
11.0822365,2.0434134,15.0000000
11.2752022,2.0964215,15.0000000
11.4680787,2.1493902,15.0000000
11.6607052,2.2022638,15.0000000
11.8534798,2.2551433,15.0000000
12.0464102,2.3080229,15.0000000
12.2395041,2.3608967,15.0000000
12.4321390,2.4135912,15.0000000
12.6248705,2.4662793,15.0000000
12.8177700,2.5190096,15.0000000
13.0108362,2.5718109,14.8328452
13.2037309,2.6246201,14.6188202
13.3962963,2.6774420,14.4082438
13.5890089,2.7304795,14.2009001
13.7818572,2.7838036,13.9965738
13.9748303,2.8374852,13.7950503
14.1670430,2.8913539,13.5981860
14.3592497,2.9457189,13.4059486
14.5515222,3.0007088,13.2180832
14.7438367,3.0564253,13.0343391
14.9357617,3.1128496,12.8546948
15.1269877,3.1699954,12.6792827
15.3181736,3.2281718,12.5078584
15.5092877,3.2874869,12.3401803
15.7002987,3.3480487,12.1760082
15.8901794,3.4096391,12.0153369
16.0796603,3.4726022,11.8579944
16.2689228,3.5371176,11.7037578
16.4579229,3.6032927,11.5524022
16.6463067,3.6711216,11.4038116
16.8333053,3.7404319,11.2581271
17.0199071,3.8117038,11.1151152
17.2060617,3.8850495,10.9745354
17.3917191,3.9605812,10.8361368
17.5758950,4.0380126,10.7002399
17.7588647,4.1175703,10.5670149
17.9411301,4.1996105,10.4362803
18.1226000,4.2842441,10.3078456
18.3031833,4.3715822,10.1815085
18.4811557,4.4609111,10.0601556
18.6580118,4.5531456,9.9435706
18.8337472,4.6485076,9.8313601
19.0082812,4.7471812,9.7230914
19.1809104,4.8489756,9.6175042
19.3503489,4.9532451,9.5121518
19.5182781,5.0611149,9.4069959
19.6845345,5.1726400,9.3019747
19.8489547,5.2878756,9.1969998
20.0104926,5.4062141,9.0908261
20.1689365,5.5275525,8.9834297
20.3250101,5.6525139,8.8738181
20.4784891,5.7810405,8.7622589
20.6291493,5.9130745,8.6490445
20.7767304,6.0485195,8.5343990
20.9210623,6.1873005,8.4163977
21.0619937,6.3293253,8.2940385
21.1993541,6.4744834,8.1673747
21.3329725,6.6226646,8.0364213
21.4641224,6.7754845,7.9011350
21.5912553,6.9313870,7.7617594
21.7137664,7.0897716,7.6190973
21.8313436,7.2503704,7.4747337
21.9439222,7.4132841,7.3284793
22.0538791,7.5824436,7.1798299
22.1583282,7.7534685,7.0165354
22.2576012,7.9264190,6.8357376
22.3520296,8.1013555,6.6344499
22.4434084,8.2813493,6.4088001
22.5312159,8.4665505,6.1953357
22.6119463,8.6520049,6.0033361
22.6839381,8.8363456,5.8449340
22.7455297,9.0182055,5.7397584
22.8062242,9.2368816,5.6464049
22.8534208,9.4414308,5.4317224
22.8920571,9.6232780,5.0553482
22.9330772,9.7967734,5.0351984
22.9890675,9.9706052,5.0149676
23.0675139,10.1645762,5.0599550
23.1345681,10.3239591,5.2456974
23.2050083,10.4972907,5.4236691
23.2785831,10.6918643,5.5946227
23.3497460,10.9024084,5.7591939
23.4092425,11.1090424,5.9098768
23.4555169,11.3030075,6.0257817
23.4944356,11.5002160,6.1620375
23.5264739,11.6989914,6.3075922
23.5521070,11.8976576,6.4487346
23.5720332,12.0971387,6.5857571
23.5866975,12.3010483,6.7189205
23.5955003,12.5021334,6.8484582
23.5986814,12.7008070,6.9745805
23.5964803,12.8974822,7.0974774
23.5889988,13.0953115,7.2145162
23.5761447,13.2973064,7.3311828
23.5585760,13.4975280,7.4454511
23.5368258,13.6957119,7.5570961
23.5114271,13.8915937,7.6662395
23.4820531,14.0903731,7.7729936
23.4491681,14.2900435,7.8774624
23.4136130,14.4870356,7.9797422
23.3757088,14.6815088,8.0799227
23.3356350,14.8742843,8.1780875
23.2921875,15.0720585,8.2743144
23.2470624,15.2676670,8.3686765
23.2004474,15.4613275,8.4612422
23.1525304,15.6532578,8.5520757
23.1025439,15.8472945,8.6412375
23.0511697,16.0411752,8.7287845
22.9987767,16.2338916,8.8147703
22.9454240,16.4256543,8.8992458
22.8909407,16.6174450,8.9822589
22.8352144,16.8093602,9.0638551
22.7781596,17.0008328,9.1440776
22.7194858,17.1920005,9.2229674
22.6591645,17.3821864,9.3005634
22.5971557,17.5706888,9.3769027
22.5325075,17.7593066,9.4520207
22.4647766,17.9481812,9.5259510
22.3937804,18.1367793,9.5904348
22.3219425,18.3182812,9.6390088
22.2459602,18.5006860,9.6741310
22.1653248,18.6843821,9.6991446
22.0795278,18.8697578,9.7173937
21.9927816,19.0477847,9.7320736
21.9036725,19.2222016,9.7527421
21.8098176,19.3980174,9.7819273
21.7113566,19.5749400,9.8176810
21.6084293,19.7526771,9.8583654
21.5059866,19.9230768,9.9025876
21.4009233,20.0917347,9.9476226
21.2924172,20.2599451,9.9915847
21.1806924,20.4272307,10.0330216
21.0659729,20.5931138,10.0705585
20.9483061,20.7573760,10.1028504
20.8281120,20.9194272,10.1341569
20.7058251,21.0787645,10.1651139
20.5818102,21.2349858,10.1941183
20.4564317,21.3876893,10.2195603
20.3244453,21.5429726,10.2397660
20.1886469,21.6972175,10.2589390
20.0528689,21.8461990,10.2787011
19.9177301,21.9895448,10.2970736
19.7838492,22.1268824,10.3119275
19.6340004,22.2752992,10.3208599
19.4851355,22.4178473,10.3447602
19.3406393,22.5523235,10.3891252
19.2014514,22.6789924,10.4492995
19.0486921,22.8157635,10.5086508
18.8974784,22.9500836,10.5671968
18.7523042,23.0796038,10.6249545
18.6095939,23.2092622,10.6819405
18.4652394,23.3431185,10.7381707
18.3193196,23.4788699,10.6776195
18.1685655,23.6170009,10.5685186
18.0260100,23.7439475,10.4813083
17.8760923,23.8729508,10.4120496
17.7184358,24.0033301,10.3576083
17.5587361,24.1297145,10.3118646
17.4040517,24.2467030,10.2673772
17.2427568,24.3631932,10.2245611
17.0748898,24.4786672,10.1837975
16.9033380,24.5907947,10.1431016
16.7374243,24.6938125,10.1024543
16.5664071,24.7947599,10.0696436
16.3906151,24.8932845,10.0422117
16.2103769,24.9890338,10.0180697
16.0319721,25.0787579,9.9954110
15.8526026,25.1641528,9.9782293
15.6701959,25.2463030,9.9669190
15.4851197,25.3250334,9.9596094
15.2977417,25.4001685,9.9546249
15.1107945,25.4706945,9.9504372
14.9222476,25.5375525,9.9529179
14.7323718,25.6007574,9.9609404
14.5414455,25.6603212,9.9734527
14.3494615,25.7163368,9.9894839
14.1559520,25.7690180,10.0089115
13.9619417,25.8182142,10.0340664
13.7674825,25.8640729,10.0649025
13.5726267,25.9067418,10.1013586
13.3767104,25.9465076,10.1433629
13.1797712,25.9834716,10.1900066
12.9826215,26.0175906,10.2403064
12.7853365,26.0489761,10.2941487
12.5879916,26.0777398,10.3514252
12.3893689,26.1041567,10.4120353
12.1904686,26.1281813,10.4718955
11.9916755,26.1498776,10.5309394
11.7930316,26.1693571,10.5891846
11.5943459,26.1867508,10.6466479
11.3942903,26.2022617,10.7033455
11.1945045,26.2158507,10.7592932
10.9950217,26.2276270,10.8145063
10.7958750,26.2376998,10.8689996
10.5960392,26.2462191,10.9227872
10.3955776,26.2532577,10.9758830
10.1955511,26.2588560,11.0283004
9.9959871,26.2631021,11.0800525
9.7969130,26.2660840,11.1311519
9.5963684,26.2678936,11.1816107
9.3961474,26.2685358,11.2314409
9.1963184,26.2680372,11.2806540
8.9968098,26.2664261,11.3292613
8.7971795,26.2637256,11.3772735
8.5971971,26.2599900,11.4247014
8.3973314,26.2553329,11.4715551
8.1975173,26.2498646,11.5178449
7.9976897,26.2436957,11.5635803
7.7979689,26.2369399,11.6087709
7.5981946,26.2296854,11.6534260
7.3983631,26.2220190,11.6975545
7.1984886,26.2140281,11.7411653
6.9986698,26.2058031,11.7842669
6.7989541,26.1974074,11.8268676
6.5992050,26.1888631,11.8689756
6.3994130,26.1801957,11.9105989
6.1995682,26.1714304,11.9517451
5.9998957,26.1626010,11.9924219
5.8001916,26.1537115,12.0326366
5.6004274,26.1447694,12.0723964
5.4006044,26.1357836,12.1117085
5.2008225,26.1267677,12.1505796
5.0011537,26.1177337,12.1890165
4.8014275,26.1086833,12.2270258
4.6016427,26.0996253,12.2646138
4.4017982,26.0905688,12.3017870
4.2021184,26.0815331,12.3385514
4.0024207,26.0725188,12.3749130
3.8026627,26.0635330,12.4108778
3.6028448,26.0545848,12.4464515
3.4030472,26.0456866,12.4816398
3.2033684,26.0368516,12.5164481
3.0036307,26.0280810,12.5508819
2.8038346,26.0193836,12.5849464
2.6039802,26.0107685,12.6186469
2.4042558,26.0022525,12.6519885
2.2045291,25.9938389,12.6849761
2.0047458,25.9855340,12.7176146
1.8049065,25.9773469,12.7499088
1.6050638,25.9692887,12.7818634
1.4053398,25.9613728,12.8134830
1.2055615,25.9536011,12.8447721
1.0057293,25.9459825,12.8757352
0.8058437,25.9385260,12.9063766
0.6060483,25.9312456,12.9367005
0.4062672,25.9241470,12.9667112
0.2064348,25.9172367,12.9964128
0.0065523,25.9105237,13.0258092
-0.1933537,25.9040176,13.0549045
-0.3931372,25.8977317,13.0837026
-0.5929706,25.8916691,13.1122072
-0.7928552,25.8858385,13.1404221
-0.9927924,25.8802489,13.1683510
-1.1926722,25.8749118,13.1959975
-1.3925207,25.8698351,13.2233653
-1.5924149,25.8650254,13.2504576
-1.7923492,25.8604920,13.2772781
-1.9923167,25.8562437,13.3038301
-2.1922113,25.8522897,13.3301169
-2.3921285,25.8486272,13.3561418
-2.5920620,25.8452540,13.3819080
-2.7920053,25.8421679,13.4074186
-2.9919492,25.8393666,13.4326767
-3.1918899,25.8368477,13.4576855
-3.3918318,25.8346085,13.4824479
-3.5917756,25.8326466,13.5069668
-3.7917222,25.8309593,13.5312452
-3.9916720,25.8295440,13.5552859
-4.1916243,25.8283982,13.5790918
-4.3915780,25.8275194,13.6026656
-4.5915319,25.8269051,13.6260101
-4.7914877,25.8265527,13.6491279
-4.9914478,25.8264598,13.6720217
-5.1914048,25.8266238,13.6946941
-5.3913578,25.8270421,13.7171476
-5.5913059,25.8277122,13.7393848
-5.7912661,25.8286316,13.7614082
-5.9912251,25.8297977,13.7832202
-6.1911760,25.8312080,13.8048232
-6.3911176,25.8328599,13.8262196
-6.5910569,25.8347508,13.8474118
-6.7910179,25.8368786,13.8684020
-6.9909662,25.8392403,13.8891925
-7.1909004,25.8418333,13.9097856
-7.3908194,25.8446551,13.9301835
-7.5907620,25.8477033,13.9503883
-7.7907099,25.8509707,13.9704023
-7.9906383,25.8544470,13.9902274
-8.1905458,25.8581220,14.0098658
-8.3904378,25.8619860,14.0293196
-8.5903938,25.8660242,14.0485908
-8.7903244,25.8701991,14.0676813
-8.9902280,25.8744707,14.0865932
-9.1901034,25.8787989,14.1053283
-9.3900229,25.8831453,14.1238886
-9.5899803,25.8874659,14.1422761
-9.7899032,25.8917121,14.1604924
-9.9897890,25.8958364,14.1785396
-10.1896350,25.8997916,14.1964194
-10.3896259,25.9035334,14.2141335
-10.5895842,25.9070106,14.2316839
-10.7895046,25.9101751,14.2490721
-10.9893894,25.9129789,14.2662999
-11.1893240,25.9153752,14.2833690
-11.3893431,25.9173153,14.3002812
-11.5893183,25.9187490,14.3170379
-11.7892411,25.9196272,14.3336409
-11.9891028,25.9199012,14.3500918
-12.1890907,25.9195195,14.3663922
-12.3890540,25.9184200,14.3825436
-12.5889801,25.9165370,14.3985475
-12.7888870,25.9138050,14.4144056
-12.9887345,25.9101598,14.4301192
-13.1884809,25.9055507,14.4456900
-13.3882795,25.8999419,14.4611193
-13.5881611,25.8933013,14.4764086
-13.7881568,25.8855968,14.4915594
-13.9877100,25.8768248,14.5065730
-14.1872367,25.8669532,14.5214509
-14.3868926,25.8559602,14.5361945
-14.5866652,25.8438309,14.5508050
-14.7863782,25.8305618,14.5652839
-14.9855805,25.8161729,14.5796325
-15.1848526,25.8006091,14.5938520
-15.3841745,25.7838533,14.6079439
-15.5835261,25.7658884,14.6219093
-15.7825423,25.7467315,14.6357496
-15.9813494,25.7263583,14.6494659
-16.1801255,25.7047359,14.6630596
-16.3788501,25.6818502,14.6754457
-16.5774901,25.6576884,14.6864757
-16.7757512,25.6322728,14.6961596
-16.9738948,25.6055570,14.7045837
-17.1718957,25.5775286,14.7117428
-17.3697285,25.5481752,14.7176316
-17.5673659,25.5174848,14.7222450
-17.7647814,25.4854462,14.7256396
-17.9619510,25.4520488,14.7278839
-18.1588478,25.4172822,14.7289662
-18.3554452,25.3811363,14.7288754
-18.5519732,25.3435510,14.7276001
-18.7481935,25.3045543,14.7252261
-18.9440306,25.2641467,14.7217555
-19.1394562,25.2223199,14.7171720
-19.3345956,25.1790308,14.7114597
-19.5297210,25.1341975,14.7046233
-19.7243478,25.0879122,14.6967080
-19.9184480,25.0401674,14.6876971
-20.1119934,24.9909558,14.6775741
-20.3055472,24.9401123,14.6663230
-20.4987722,24.8876998,14.6539498
-20.6913546,24.8337851,14.6404521
-20.8832676,24.7783609,14.6258174
-21.0746106,24.7213816,14.6100339
-21.2661821,24.6625788,14.5930730
-21.4569966,24.6022242,14.5747961
-21.6470289,24.5403078,14.5552030
-21.8362536,24.4768194,14.5342940
-22.0253412,24.4115051,14.5120707
-22.2140559,24.3444090,14.4884960
-22.4018805,24.2756873,14.4635536
-22.5887921,24.2053277,14.4372592
